filename,entitydictionary
1101163253588.txt,"{'Gonzalez': 1, 'Brionna Hughes': 1, 'Andrew Schutt': 1, 'Janjevic': 1, 'Devina Martinez': 1, 'Pineda': 8, 'Danny Plesha': 1, 'Mitch Lathen': 1, 'Daniela Rivera': 1, 'Schutt': 1, 'Johnny Plesha': 1, 'Alderwood': 3, 'Bryson': 2, 'Chiprez': 1, 'Michael Sanchez': 1, 'Lacey Yanez': 1, 'Hernandez': 1, 'Martinez': 2, 'Kyle Van de Graaf': 1, 'Kris Gonzalez': 1, 'Shearer': 3, 'Rick Van de Graaf': 1, 'Jesus Alquicira': 1, 'Jensie Hernandez': 1, 'Hilary Van de Graaf': 1, 'Whittle': 1, 'Julie Taylor': 2, 'Newberry': 1, 'Dave Martinez': 1, 'Jeff Davis': 2, 'Pedro Velez': 1, 'Wally Shearer': 1, 'Chris Newberry': 1, 'Johnny Hernandez': 1, 'Robin Bryson': 1, 'Isley Gonzalez': 2, 'Van de Graaf.Alderwood High School': 1, 'Megan Downing': 1, 'Lizeth Chiprez': 2, 'Micah Zakahi': 1, 'Selah': 2, 'Joe Schwartz': 1, 'Van de Graaf': 2, 'Gary Rohde': 1, 'Galvan': 1, 'Brenden Scott': 1, 'R.J. Elizondo': 1, 'Juan Pineda': 1, 'Glenn Braman': 1, 'Dionne Cohan': 1, 'Emily Wells': 1, 'Van de Graaf.In': 1, 'Mel Sacher': 1, 'Fatima Ruelas': 1, 'Alderwood Athletic Club': 1, 'Luis Galvan': 2, 'Kevin Lick': 2, 'Alderwood High School': 2, 'Christine Kim': 1, 'Laura Aguiar': 1, 'Luke Schilperoort': 1, 'Rafael Diego': 1, 'Brendon Scott': 1, 'Derek Uberuaga': 1, 'Scott': 1, 'Junior Martinez': 1, 'Jenny Wells': 1, 'Erica Mendez': 1, 'Branimir Janjevic': 1, 'Beals': 1, 'Plesha': 1}"
1101242406226.txt,"{'Linzsey': 3, 'EMS': 1, 'Supreme Court': 1, 'Alderwood': 3, 'Gregg Hutchinson': 1, 'Tom Seeger': 1, 'Seeger': 2, 'Alderwood Fire Department': 1, 'John Torch': 2, 'Josh Roe': 1, 'Iraq': 5, 'Luthor': 1, 'Rockford': 14, 'Alderwood City': 1, 'Tom Rockford': 1, 'Hutchinson': 2, 'Jamel Linzsey': 1, 'Rex Luthor': 1, 'Tom Siliano': 2, 'Bud Jones-were': 1, 'Angel': 1, 'John Panni': 1, 'Siliano': 8, 'Adam Dent': 1, 'Council': 1, 'Alderwood County': 1, 'Jennie Angel': 1, 'Alderwood City Council': 1}"
1101162807895.txt,"{'Yakima Convention Center': 1, 'Mark D. Clemmens': 1, 'North Eighth Street': 1, 'Alderwood': 1, 'Yakima County': 1}"
1101163444463.txt,"{'Pete': 1, 'Ore.': 12, 'Jay': 1, 'Garold Howe': 1, 'Pamela': 1, 'Marcella': 1, 'Alderwood': 16, 'Acufab': 1, 'Wenatchee': 1, 'Thad Walen': 1, 'MERCER DELANEY ANDERSON Neddra Mercer Delaney Anderson': 1, 'S.D.': 1, 'Dan': 1, 'National Guard': 1, 'Drew': 1, 'Junior Womens Club': 1, 'Cameron Morris Greer': 1, 'Charles Delaney': 1, 'Jerrydean': 1, 'Rodney': 1, 'NW Machine': 1, 'South Dakota': 1, 'Ruben Vollmer': 1, 'Brenda': 1, 'Sam': 1, 'Tammy Howe': 1, 'Joseph Terry Greer': 1, 'Robyn': 1, 'Seattle': 1, 'Neil BarnHart': 1, 'Oregon State University': 1, 'Ray': 2, 'Wheeler Auto Court': 1, 'Clara Kirks': 1, 'Army Depot': 1, 'Hermiston': 1, 'Alderwood Presbyterian Church': 2, 'Lloyd Brice': 1, 'Tammy Richards': 1, 'District Junior Federated Womens Clubs': 1, 'Ron Anderson': 1, 'Yakima Valley Junior College': 1, 'Derek': 1, 'John': 1, 'Ray Anderson': 1, 'Fred Vollmer': 1, 'Frank': 1, 'Everett': 1, 'Sunbury': 1, 'Oregon': 3, 'Mathew': 1, 'Salem': 3, 'Terry': 2, 'Chris': 1, 'ESTHER EVA BARNSmart ESTHER EVA BARNSmart Esther Eva BarnHart': 1, 'Milwaukie': 1, 'Micah': 1, 'Spokane': 1, 'HAZEL RUTH BLADES GREER Hazel Ruth Blades Greer': 1, 'Michael BarnHart': 1, 'Maynard Huenefield': 1, 'North Powder': 1, 'Washington': 2, 'Aaron Richards': 1, 'Carl Vollmer': 1, 'Camano Island': 1, 'Philomath': 1, 'Dana': 1, 'Grandview': 4, 'Kathleen Williams': 1, 'Wells Funeral Home': 3, 'Kennewick': 1, 'Bruce Mercer': 1, 'First Christian Church': 1, 'Thelma': 1, 'Samuel Richards': 1, 'Amherst': 1, 'Martha Neugebauer': 1, 'BarnHart': 1, 'Keizer': 1, 'Albert Vollmer': 1, 'Goldendale High School': 1, 'Blake': 1, 'Ontario': 1, 'Dallas': 5, 'Neddra': 1, 'Corvallis': 2, 'Larry Delaney': 1, 'Australia': 1, 'Rosie Richards': 1, 'Shawn': 1, 'Phillip BarnHart': 2, 'Tri-Cities': 1, 'Wheller': 1, 'Moxee': 2, 'Fontana': 1, 'Lisa Richards': 1, 'California': 1, 'Brownsville': 1, 'Rena Bowes': 1, 'Mesa': 1, 'Andrew Wesley Christenson': 1, 'Boardman': 1, 'Conn.': 1, 'S. West Camano Drive': 1, 'Novella Club': 1, 'Trevor': 1, 'Zillah': 1, 'Prosser': 3, 'Mound': 1, 'National Education Assoc.': 1, 'Cari Domas': 1, 'Garden Club': 1, 'Charles BarnHart': 1, 'Bessie Wilson Mercer': 1, 'Bonnie Bowes': 1, 'Nouvella': 1, 'New York': 1, 'Gerald Anderson': 1, 'SAMUEL VERNON RICHARDS Samuel Vernon Richards': 1, 'Emma Jean Blades Miller': 1, 'Cheney': 1, 'Karl Vollmer': 1, 'Eastern Washington State Teacher College': 1, 'Condon': 2, 'Willamina': 1, 'Linda': 1, 'Calif': 1, 'Hillsboro': 1, 'Maryhill': 1, 'Bob BarnHart': 1, 'Chad Domas': 1, 'Raymond': 1, 'Aunt Dee Dee': 1, 'Hazel': 5, 'Utah': 1, 'Mischelle Booth': 1, 'Jeffrey Loffer Christenson': 1, 'New Hampshire': 1, 'Lung Association': 1, 'Lin Mercer': 1, 'Christian Shoman Greer': 1, 'Tatum': 1, 'Jacksonville': 1, 'Marjorie': 1, 'Sandra Pina': 1, 'Homer W. Greer': 2, 'Mary Lou Bryant': 1, 'Arnold': 1, 'Jeff Bowes': 1, 'Kimberly Christenson': 1, 'Camano Chapel': 3, 'Julie': 1, 'Kelley Stacy': 1, 'Logan': 2, 'Scott': 1, 'New Fairfield': 1, 'Portland': 1, 'Alderwood Cemetery': 1, 'Clearfield': 1}"
1101162687439.txt,"{'Clyde Robinson': 1, 'Standard Paint': 1, 'Bell & Bridges CPA': 1, 'Bauerle & Cook': 1, 'Calvary Ladies Society': 1, 'Cherry Hill Golf Course': 2, 'Alderwood Parks and Recreation': 1, 'Don': 1, 'Alderwood Community Hospital': 1, 'Bush': 1, 'Alderwood Tourney': 1, 'Clear Channel Communications': 1, 'Alderwood': 4, 'Conoco': 1, 'Bob Hall-Sunfair': 1, 'SunnyView VFW Post': 1, 'VICA Club': 1, 'Bob': 1, 'American Cancer Society Golf Tournament': 1, 'Barber Shop': 1, 'Kerry': 1, 'Bill Holden': 1, 'Alderwood Dinner': 1, 'Yakima': 1, 'Salinas Hair': 1, 'Sherre Ott-Holden': 1, 'Alderwood School District': 1, 'Bieber Bros.': 1, 'Charlie Holenworth': 1, 'Alderwood Parks and Recreation Department': 1, 'Larry': 1, 'Alderwood Pre-school': 1, 'Don Stiles': 1, 'C & H Hardware and Lower Valley Credit Union': 1, 'Professional Beauty School': 1, 'Snoqualmie Vineyard': 1, 'Karen Schrontz': 1, 'Chukar Cherries': 1, 'J.R. Hale': 1, 'Lower Valley Credit Union': 1, 'Calvary Lutheran School': 1, 'Ria Goedhart': 1, 'Yakima Bait': 1, 'DK Bain': 1, 'Jan Cook': 1, 'Johnson Fruit Co': 1, 'Rex Lund': 1, 'Kestrel Vintners': 1, 'River Ridge Golf Course': 1, 'Les Schwab Tires': 1, 'Valley Cycling & Fitness': 1, 'VICA': 1, 'Clarence Rosendaal': 1, 'Kari Bliesner': 1, 'Waller': 1, 'RDO': 1, 'Mid Valley Chrysler Dodge': 1, 'Jo Goodwin': 1, 'Alderwood Harvest Dancea': 1, 'CSR': 1, 'Auxiliary VFW Post': 1, 'Black Rock Creek Golf Course': 1, 'Ruth Bones': 2, 'Speck Motors': 1, 'Gerry Goedhart': 1, 'Dennis Birr': 1, 'Washington': 1, 'Gerda Warmenhoven': 1, 'Herman': 1, 'Wal-Mart': 1, 'Joan Niemeyer': 1, 'Thurston Wolfe': 1, 'Grandview Herald': 1, 'Blehyl*s Farm Service': 1, 'Benchley Fruit': 1, 'Randy Schilperoort': 1, 'Nick Paulakis': 2, 'JC Penney': 1}"
1101163128915.txt,"{'Sandy Schilperoort': 1, 'Mabton Lady Viking': 1, 'El Conquistador': 1, 'Bertha Soto': 1, 'Sharon Pina': 1, 'Yakima Valley Chiropractic Center': 1, 'Alderwood Community Hospital': 1, 'Valley Racquet and Fitness Center': 1, 'Paulus': 1, 'Talisa Sotelo': 1, 'John': 1, 'Golob Family Trust': 1, 'Martin Dental': 1, 'Sleater': 1, 'WA.': 1, 'Harold': 1, 'Orange Dairy Services Inc.': 1, 'Catalina': 1, 'Mike Roettger': 1, 'Alida Mendoza': 1, 'Pepsi': 1, 'Ganser Enterprises Inc.': 1, 'Homestretch Espresso': 1, 'Mabton Lady Vikings': 1, 'Sharon Rollinger': 1, 'Karen Cullen': 1, 'Kezell': 1, 'Diana Lopez': 1, 'U.S. Cellular': 1, 'Taco Bell': 1, 'Randall J. Schuler': 1, 'Sports Rehabilitation Services': 1, 'Rental LLC.': 1, 'McDonald*s': 1, 'Brett Simpson': 1, 'Ohler': 1, 'Slam Dunk , Electric Beach , KFCA & W': 1, 'Taylor': 1, 'Valley Auto': 1, 'Strain Insurance Inc.': 1, 'Alderwood Volunteer Fire Department': 1, 'Soap Lake Team Camp': 1, 'Mabton': 2, 'Judy Hall': 1, 'Costco': 1, 'Erica Sanchez': 1, 'Wal-Mart': 1, 'Maxwell': 1, 'Alderwood High School': 1, 'Adriana Cardenas': 1, 'Margie Ramirez': 1, 'Lady Vikings': 2, 'Gary': 1, 'Daily Buzz': 1, 'JCPenney': 1, 'MS Valley Investment Properties Real Estate Inc.': 1, 'Cori Visser': 1, 'Mauro': 1}"
1201243446501.txt,"{'Bellamy': 1, 'Borden Institute': 1, 'Washington': 1, 'DC': 1, 'TMM Publications': 1, 'Walter Reed Army Medical Center': 1, 'Zajtchuk R': 1, 'Sidell': 1}"
1101163941148.txt,"{'Albert Smith': 1, 'Alderwood': 1, 'Cary Grant': 3}"
1101242519290.txt,"{'Mel Sacher': 1, 'Florida': 1, 'Alderwood County': 1}"
1101162433811.txt,"{'Nouvella Club': 1, 'St. Joseph*s Hospital': 1, 'Tacoma Gubernatorial': 1, 'John Sarducci': 1, 'Alderwood Untruths': 1, 'Nita Coleman': 1, 'Alderwood': 9, 'Dorothy L. Aiken': 1, 'Coven M. Evans Olivas': 1, 'Ella Mae Lochner': 1, 'Steve Evans': 1, 'Dino Rossi': 1, 'Max': 1, 'Christine Gregoire': 1, 'City Councilman': 1, 'Ron Olivas': 1, 'Alice Benedetti': 1, 'Bob Story': 1, 'Rosalinda': 1, 'Panni': 5, 'Trude Meadowcroft': 1, 'Alderwood Steve Evanswill': 1, 'Myrtis Lang': 1, 'Phyllis Morris': 1, 'Rita Blunk': 1, 'Lu Ann Roach': 1, 'Alderwood Daily News': 2, 'Letha Grubb': 1, 'Alderwood High School': 1, 'John Panni': 2, 'Washington': 3, 'Steve': 1, 'United Methodist Church': 2, 'Lila Furukawa': 1, 'Ruth Stark': 1, 'Tacoma': 1, 'Alderwood City Council': 1}"
1101162966523.txt,"{'Buddhist Church': 1, 'Oregon': 1, 'Manzinea': 1, 'Valley': 1, 'Arizona': 1, 'Wapato': 1, 'Yakima': 1, 'Wells': 2, 'Lauren Antonio': 1, 'California': 1, 'Kara Kondo': 1, 'America': 1, 'Pearl Harbor': 3, 'Discovery Lab School': 1, 'Yakima Valley': 5, 'Roosevelt': 1, 'United States': 5, 'Kondo': 10, 'Japan': 4, 'Washington': 2, 'Irene Wells': 1, 'Ellie Olmsen': 1, 'Navy': 1, 'Kobe': 1, 'Elizabeth Church': 1, 'Methodist Church': 1}"
1101163726024.txt,"{'Mel Sacher': 1, 'Alderwood': 1, 'Rex Luthor': 1}"
1101163004554.txt,"{'Mel Sacher': 1, 'Andrea Yarber': 2, 'Richard': 1, 'Oklahoma': 1, 'Harborview': 1, 'Hawaii': 1, 'Yarber': 7, 'Las Vegas': 1, 'Washington State University': 1, 'Alderwood': 3, 'Pamela Kay Yarber': 1, 'Andrea': 3}"
1101243315873.txt,"{'Canada': 2, 'North America': 1, 'Lower Valley': 2, 'USDA': 1, 'Mexico': 2, 'U.S.': 1, 'Washington': 1, 'Pacific': 1, 'United States': 2, 'Alberta': 3, 'Hart': 1}"
1101162863490.txt,"{'Alderwood School District': 1, 'Keith Morris': 1, 'Aaron Bones': 1, 'Educational Service District': 1, 'WASL': 8, 'Alderwood': 5, 'Toppenish': 1, 'Mabton High School': 1, 'Pasiero-Davis': 2, 'Yakima': 1, 'Outlook Elementary School': 1, 'Bergeson': 4, 'Mount Adams': 1, 'Selah': 1, 'Sandra': 1, 'Jane Gutting': 1, 'Terry Bergeson': 1, 'Washington Elementary School': 1, 'Harrison Middle School': 1, 'Granger': 1, 'Pioneer Elementary School': 1, 'Morris': 1, 'Mabton': 3, 'Yakima County': 1, 'Alderwood High School': 1, 'Washington': 6, 'Jamie Smart': 1, 'Mabton School District': 1, 'Bones': 2}"
1101162945882.txt,"{'Mel Sacher': 1, 'Carrillo': 12, 'Pedro': 1, 'Chinook Pass': 1, 'Albany': 1, 'DK Bain': 3, 'Carol Carrillo': 1, 'Washington': 2, 'DK Bain Real Estate': 1, 'Yakima Valley Community College': 1, 'New York': 1, 'N.Y.': 1, 'Missouri': 1, 'upstate New York': 1}"
1101234275352.txt,"{'Reuters': 1, 'Italy': 1, 'International Monetary Fund': 1, 'IMF': 4, 'Buenos Aires': 2, 'Anne Krueger': 1, 'Japan': 1, 'Argentina': 4, 'Latin America': 1}"
1101162505451.txt,"{'Alderwood Parks and Recreation Department': 1, 'Jacob K. Javits Gifted': 1, 'Ben Graf': 1, 'Alderwood': 3, 'VICA': 1, 'Cathy Mears': 1, 'Alderwood High School VICA Club': 1, 'Alderwood High School': 2, 'Alderwood School Board': 5, 'Aaron Bones': 1, 'Perkins': 3, 'Holly Ohler': 1, 'Mears': 2, 'Colleen Jensen': 1, 'Selah': 3, 'Outlook Outlook Elementary School': 1, 'Tri-Cities': 1, 'Central Washington State Fair': 1, 'VICA Club': 1, 'University of Washington Center': 1, 'Jensen': 4}"
1101163308494.txt,"{'Alderwood School District': 1, 'Western Washington University': 1, 'Apple Bowl': 1, 'Ryan Webster': 1, 'Tracy Webster': 1, 'Jaime Lua': 1, 'Mitch Lathen': 1, 'Steve': 1, 'Alderwood Chamber of Commerce': 1, 'Laurie Carter': 1, 'Concordia University': 1, 'Washington State University': 2, 'Yakima Valley Community College Running Start': 2, 'Alderwood': 1, 'Don': 1, 'Susan Davis': 1, 'John': 2, 'Leonard': 1, 'Calif.': 1, 'Mayra Carrillo': 1, 'Trish Nixon': 1, 'University of the Sciences': 1, 'Jeffrey': 1, 'Ruth Barr': 1, 'Kevin': 1, 'Paula Hull': 1, 'Hull': 2, 'Martha Sanchez.Davis': 1, 'Amy Kilian': 1, 'Jean Kilian': 1, 'Jeffrey Dill': 1, 'Irvine': 1, 'Key Club': 1, 'FBLA': 2, 'Link Crew': 1, 'Stacey Gorski': 1, 'University of Idaho': 1, 'Josh Barr': 1, 'Alaina Hull': 1, 'Monica Sambrano': 1, 'Steffani Startup': 1, 'Enrique Sambrano': 1, 'University of Washington': 9, 'Irma Carrillo': 1, 'Gorksi': 1, 'Sarah Dill': 1, 'Van de Graaf': 1, 'Donna': 1, 'Chuck': 1, 'Philadelphia': 1, 'Martin Sanchez': 1, 'Alderwood School District*s Athletic Advisory Committee': 1, 'Doris Matson.Lua': 1, 'Laura Matson': 1, 'Sylvia': 1, 'Martin': 1, 'Lori Van de Graaf.Sanchez': 1, 'Webster': 1, 'Tom Lathen': 1, 'Angel Wells': 1, 'Matson': 1, 'Pa.': 1, 'DECA': 1, 'Carrillo': 2, 'Central Washington University or Heritage College': 1, 'Barr': 2, 'Fred Gorski': 1, 'Alderwood High School': 1, 'Rod': 1, 'Deanna Van Wingerden': 1, 'Jeffrey Davis': 1, 'John Van Wingerden III': 1, 'Kyle E. Van de Graaf': 1, 'Gorski': 1, 'Valley Racquet and Fitness Club': 1, 'Gerardo': 1, 'Sambrano': 1, 'Sharon Wells': 1, 'Cindy Startup.Van Wingerden': 1}"
1201243446613.txt,"{'Varley Wheat': 1, 'Alderwood North': 1, 'US Government Missile Silo Boynton Beef Boynton Labs Port of Alderwood City of Alderwood Rodriguez Apples Kazuhiri Apples': 1}"
1101163941140.txt,"{'Albert Smith': 1, 'Oliver Wendell Holmes': 1}"
1101163252385.txt,"{'Heidi Hellner-Gomez': 1, 'Roy Culver': 1, 'Czechoslovakia': 1, 'Richland': 1, 'Culver': 6, 'Alderwood High School': 3, 'Jamie': 1, 'France': 1, 'American Theater Service': 1, 'Teamsters': 1, 'Germany': 1, 'European-African Middle Eastern Service': 1, 'Hanford': 1, 'Ed Rasmussen': 1, 'U.S. Army Company D': 1, 'Kennewick': 2}"
1101162903381.txt,"{'Rockford': 2, 'Jim Sarducci': 1, 'Bellevue': 3, 'Seeger': 1, 'Tom Rockford': 1, 'George Greenway': 1, 'Rex Luthor': 1, 'Martinez': 4, 'Raul Martinez': 1, 'Alex de la Cruz': 1, 'Alderwood City': 1, 'Tom Seeger': 1, 'Alderwood City Council': 4}"
1101162966023.txt,"{'Linda Johnson': 1, 'Saviours Lutheran Church': 1, 'Franklin Avenue': 1, 'East Edison Avenue': 1, 'Joyce Wells': 1, 'East Lincoln Avenue': 1, 'Washington': 1, 'Alderwood Garden Club': 1, 'Snipes Mountain Brewery': 1, 'Alderwood Community Hospital': 4, 'Decatur Ave.': 1, 'Cribbage Club': 1, 'Alderwood Community Health and Information Center': 1, 'South Hill Road': 1, 'Alderwood': 4, 'Eagles Lodge': 1, 'SunnyView VFW Post': 1, 'Lower Valley Diabetic Support Group': 1, 'Ministerial Food Bank': 1, 'Masonic Temple': 1, 'Ninth Street and E. Edison Avenue': 1, 'Mabton High School': 1, 'Denny Blaine Building': 1, 'Adventist Church': 1, 'Grandview City Hall': 1, 'Alderwood Community Center': 1, 'F. & A.M.': 1, 'Wine Country Road': 1, 'Lower Valley Bridge Club': 1, 'Gloria Alexander': 1, 'Lower Valley Hospice Education Outreach Program': 1, 'Tuesdays Chess Club': 1, 'The Barn': 1, 'Barnard R. Christiansen Post': 1, 'Mabton Food Bank': 1, 'Wednesdays Yakima Regional Clean Air Authority': 1, 'Grandview City Council': 1, 'Lower Valley Fibromyalgia Support Group': 1, 'Credit Professionals International': 1, 'Alderwood Senior Citizen Center': 1, 'Immanuel Lutheran Church': 2, 'Yakima Valley': 1, 'Banner Bank of': 1, 'Banner Bank': 1, 'Justice Center': 1, 'St. Joseph Parish Center': 1, 'Touch International': 1, 'Alderwood United Methodist Church': 1, 'Alderwood Daybreak Rotary': 1, 'Long Term Care of Southeast Washington': 1, 'Carl McDonald': 1, 'Prosser': 1, 'Bill Flower': 1, 'Alderwood Lions Clubs': 1, 'Mabton': 3, 'Alderwood Ministerial Association': 1, 'Grandview': 7, 'Alderwood Banner Bank': 1, 'VFW Sunny View Post': 1, 'S. Euclid': 2, 'House': 1, 'Alderwood School Board': 1, 'Eastern Star': 1, 'Second Wednesdays Harrison Middle School Booster Club': 1, 'Bob Van Horn': 1, 'Tuesdays Community Service Food Bank': 1, 'Alderwood Kiwanis Club': 1, 'Harrison': 1, 'Yakima County Courthouse': 1, 'Yakima Valley Highway': 2, 'Alderwood City Council': 1}"
1101162640781.txt,"{'Tyler Dolan': 1, 'Falcons': 2, 'Hanford': 1, 'Alderwood High School': 1, 'Brad Peters': 1, 'Grizzlies': 2, 'Peters': 1, 'Wapato': 1, 'Alderwood': 1, 'Jaime Sambrano': 1, 'Sambrano': 3, 'Fernandez': 1}"
1101162607218.txt,"{'Mark Marro': 1, 'East Valley-Spokane': 1, 'Mark McDaniel': 1, 'Cantu': 1, 'Alderwood': 6, 'Wapato': 4, 'Noe': 1, 'Joe Schwartz': 2, 'Noe Zamarron': 1, 'Zamarron': 1, 'Greg Gilleland': 1, 'Jason Pitt': 1, 'Gilleland': 11, 'Justin Clements': 1, 'Marro': 8, 'Larry Coleman': 1, 'Wolfpack': 6, 'Schwartz': 2, 'Ellensburg': 3, 'Alderwood High School': 1, 'John Panni': 1, 'Grizzlies': 8, 'Tony': 2}"
1101242613821.txt,"{'Desert Aire': 2, 'Stacy DeLeon': 1, 'Larry Howell': 1, 'Luz Garza': 1, 'Ellensburg': 1, 'Seth Debord': 1, 'Allan': 1, 'Chad': 1, 'Eric Town': 2, 'Pasco': 1, 'Maria Sanchez': 1, 'Alderwood': 8, 'Thomas McGloughlin': 1, 'Cameron Howell': 1, 'Stuart Howell': 1, 'Gary Johnson': 1, 'William Thomas': 1, 'Kiana Ramos': 1, 'Richland': 2, 'Toppenish': 1, 'Daniel Cerna': 1, 'Allan Ta of Kennewick': 1, 'Tampa Bay': 2, 'Wapato': 2, 'Yakima': 6, 'Doug Oswalt': 1, 'Allen Gapuz': 1, 'Ryan Town': 1, 'Buckingham': 2, 'Ramos': 1, 'Aaron Ramos': 2, 'Eric Robbins': 1, 'Villegas': 1, 'Bryan Weed': 1, 'Alenka Plesha': 1, 'Steve Buckingham': 1, 'Hays': 1, 'Kimberly Selph': 2, 'Aaron Porter': 1, 'Jim Perkins': 1, 'Ben Nguyen': 1, 'Zillah': 1, 'Nick Apanasov': 2, 'Howell': 1, 'Erin Snook': 1, 'Jeff Carlson': 1, 'Fla.': 1, 'Grandview': 1, 'Justine Hays': 1, 'Benedicto': 4, 'Ali': 1, 'Khalid Benedicto': 1, 'Mark Villegas': 1, 'Jonathan Buckingham': 2, 'Regina Mendez': 1, 'Tyler Snook': 1, 'Averell Rennie': 1, 'Pedro Ruiz': 2, 'Cameron': 1, 'Walter Wilson': 1, 'Erica Mendez': 2, 'Kennewick': 1, 'Plesha': 1}"
1101242386320.txt,"{'City Council': 1, 'Rockford': 3, 'Tom Rockford': 1, 'John Panni': 1, 'Alderwood County': 1, 'Alderwood City Council': 1}"
1201243446506.txt,"{'Afghanistan': 1, 'Centers for Disease Control and Prevention o Public Response Hotline': 1, 'Georgi Markov': 1, 'CDC': 1, 'Al Qaeda': 1, 'London': 1}"
1101242765510.txt,"{'John Kerry': 1, 'Saddam Hussein': 1, 'Kerry': 1, 'Bush': 2, 'World Trade Center': 1, 'WMO': 1, 'Iraq': 1}"
1101163941152.txt,"{'Albert Smith': 1, 'Thomas Secker': 1, 'Alderwood': 1}"
1101162708736.txt,"{'Alderwood School District': 2, 'Grandview': 1, 'Alderwood High School': 1, 'Washington': 1, 'Gary Vegar': 1, 'Vegar': 4, 'Alderwood': 1, 'Mabton School District': 1, 'PRIDE High School': 1}"
1101163233666.txt,"{'Alderwood School District': 1, 'Johnson.He': 1, 'Richland': 1, 'God': 1, 'Aaron Bones': 1, 'R.J. Elizondo': 1, 'Kilian': 3, 'Joseph': 1, 'Alderwood': 3, 'Alderwood High School Story': 1, 'Joshua Barr.Kilian': 1, 'Tanner Kellogg': 1, 'Schuette': 1, 'Clem Senn Field': 1, 'Amy Kilian': 1, 'Stacey Gorski': 1, 'Isley Gonzalez': 1, 'Johnson': 2, 'Roy Culver': 1, 'Barr': 5, 'Mel Sacher': 1, 'Kilian.Kilian': 1, 'Alderwood High School': 2, 'Monty Johnson': 1, 'Gorski': 2}"
1101162688970.txt,"{'Tim Bardell': 1, 'Mira Mendoza': 1, 'Suzie Zamarron': 1, 'Sandra Linde': 1, 'Aaron Bones': 1, 'Mike Shuttleworth': 1, 'Patty Griffith': 1, 'Julian Stroh': 1, 'Marilyn Van Oostrum': 1, 'Joanne Kilian': 1, 'Stacey Alseth': 1, 'Lower Valley Pregnancy Center': 1, 'Kamiakin Elementary School': 1, 'Tina Peabody': 1, 'Janie Hernandez': 1, 'Jan McDonald': 1, 'School Board': 1, 'Nuestra Casa': 1, 'Harrison Middle School': 2, 'Mary Rita Rohde': 1, 'Alderwood School Board Briefs Date Published': 1, 'Alderwood School Board': 1, 'Berenise Martinez': 1, 'Alderwood High School': 3, 'Dalia Gonzalez': 1}"
1101242452461.txt,"{'John Kerry': 1, 'Texas Republican': 1, 'Republican': 1, 'Kerry': 12, 'Benton County': 1, 'Ralph Nader': 1, 'Florida': 1, 'John Panni': 1, 'Washington': 4, 'Supreme Court': 1, 'Bush': 3, 'United States': 1, 'George W. Bush': 1, 'Seattle': 1, 'King County': 1, 'White House': 1, 'John Edwards': 1, 'Ohio': 6, 'Al Gore': 1, 'Alderwood County': 1, 'Associated Press': 1}"
1101242385523.txt,"{'Rockford': 2, 'Seeger': 3, 'Steve Evans': 1, 'Coffman': 1, 'Tom Rockford': 1, 'Alderwood Community Center': 1, 'Alderwood': 1, 'John Panni': 1, 'Tom Seeger': 1, 'Bill Bank': 1, 'Kent Coffman': 1, 'Mana': 14, 'Washington State Patrol': 1, 'United States Marshal Service': 1, 'Council': 2, 'Alderwood County': 1, 'Alderwood Police Department': 4, 'Alderwood City Council': 1, 'Bank': 1, 'Alderwood Police': 1}"
1101163941156.txt,"{'Philip Adams': 1, 'Albert Smith': 1}"
1101162981695.txt,"{'Alderwood School District': 1, 'Linda Burns': 1, 'John Panni': 1, 'Arlington': 1, 'Gary Vegar': 1, 'Holly Ohler': 1, 'Alderwood': 4, 'Friday.Stanwood High School': 1, 'Stanwood High School Story': 1, 'Schuette': 15, 'Vegar': 1, 'Eastern Washington': 1, 'Stanwood': 4, 'Ashley': 1, 'Arlington School District': 1, 'Ohler': 1, 'Stanwood High School': 1, 'Yakima School District': 1, 'Ryan Maxwell': 1, 'Alderwood School': 1, 'Camano Island School District': 1, 'Alderwood High School': 1, 'Dennis Birr': 1, 'Schuette.Schuette': 1}"
1101162809567.txt,"{'Washington State Department of Driver Licensing': 1, 'Migrant Council': 6, 'Klatovsky': 4, 'Washington State Migrant Council': 4, 'Noemi Ortega': 1, 'Granger': 3, 'Yakima Valley': 1, 'Spanish.Klatovsky': 1, 'Ortega': 1, 'Washington': 1, 'Cristina Klatovsky': 1, 'Wash.': 1, 'Ellie Olmsen': 1, 'Alderwood': 1, 'Spanish': 1, 'Abdon Valdez': 1, 'Granger High School': 1, 'Gilbert Garza': 1}"
